hotel_822,VISIONAPARTMENTS Rotachstrasse - contactless check-in,"Rotachstrasse 33, Wiedikon, 8003 Zurich, Switzerland",Zürich
hotel_823,Altstadt Hotel,"Kirchgasse 4, 8001 Zurich, Switzerland",Zürich
hotel_824,VISIONAPARTMENTS Albertstrasse - contactless check-in,"Albertstrasse 7, 8005 Zurich, Switzerland",Zürich
hotel_825,VISIONAPARTMENTS Cramerstrasse 2-6 - contactless check-in,"2-6 Cramerstrasse , Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_826,Opera Hotel Zürich,"Dufourstrasse 5, Seefeld, 8008 Zurich, Switzerland",Zürich
hotel_827,Marktgasse Hotel,"Marktgasse 17, 8001 Zurich, Switzerland",Zürich
hotel_828,Zurich Marriott Hotel,"Neumühlequai 42, Unterstrass, 8006 Zurich, Switzerland",Zürich
hotel_829,Hotel Rössli,"Rössligasse 7, 8001 Zurich, Switzerland",Zürich
hotel_830,The Home Hotel Zürich - a member of DESIGN HOTELS,"Kalandergasse 1, Wiedikon, 8045 Zurich, Switzerland",Zürich
hotel_831,THE FLAG Zürich,"Baslerstrasse 100, Altstetten, 8048 Zurich, Switzerland",Zürich
hotel_832,FIVE Zurich - Luxury City Resort,"Döltschiweg 234, Wiedikon, 8055 Zurich, Switzerland",Zürich
hotel_833,Boutique & Art Hotel Helvetia,"Stauffacherquai 1, Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_834,Trip Inn Zurich Hotel,"Hohlstrasse 18, Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_835,Locke am Platz Zurich,"9 Tessinerplatz, Enge, 8002 Zurich, Switzerland",Zürich
hotel_836,Hotel Sternen Oerlikon,"Schaffhauserstrasse 335, Oerlikon, 8050 Zurich, Switzerland",Zürich
hotel_837,Sorell Hotel Rütli,"Zähringerstrasse 43, 8001 Zurich, Switzerland",Zürich
hotel_838,Nani City Hotel,"Langstrasse 120, Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_839,Boutique Hotel Josef,"13 Josefstrasse, 8005 Zurich, Switzerland",Zürich
hotel_840,CITY STAY - Kieselgasse,"Kieselgasse 2, 8008 Zurich, Switzerland",Zürich
hotel_841,Glärnischhof by TRINITY,"Claridenstrasse 30, Enge, 8022 Zurich, Switzerland",Zürich
hotel_842,Fred Hotel Leonhardstrasse - Self Check-in,"Leonhardstrasse 1, Oberstrass, 8001 Zurich, Switzerland",Zürich
hotel_843,Gasthaus 210,"Langstrasse 210, 8005 Zurich, Switzerland",Zürich
hotel_844,Townhouse Boutique Hotel,"Schützengasse 7, 8001 Zurich, Switzerland",Zürich
hotel_845,Hotel Scheuble,"Mühlegasse 17, 8001 Zurich, Switzerland",Zürich
hotel_846,VISIONAPARTMENTS Wolframplatz - contactless check-in,"Wolframplatz 1, Wiedikon, 8045 Zurich, Switzerland",Zürich
hotel_847,SWAS by Livingdowntown,"415 Hohlstrasse, Altstetten, 8048 Zurich, Switzerland",Zürich
hotel_848,VISIONAPARTMENTS Zweierstrasse - contactless check-in,"Zweierstrasse 24, Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_849,Fred Guest House Zürich Hauptbahnhof,"Konradstrasse 11, 8005 Zurich, Switzerland",Zürich
hotel_850,Renaissance Zurich Tower Hotel,"Turbinenstrasse 20, Escher Wyss, 8005 Zurich, Switzerland",Zürich
hotel_851,VISIONAPARTMENTS Brandschenkestrasse,"10 Brandschenkestrasse, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich
hotel_852,CITY STAY - Franklinstrasse,"Franklinstrasse 12 City Stay, Oerlikon, 8050 Zurich, Switzerland",Zürich
hotel_853,Boutique Hotel Seidenhof,"Sihlstrasse 9, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich
hotel_854,Sheraton Zürich Hotel,"Pfingstweidstrasse 100, Escher Wyss, 8005 Zurich, Switzerland",Zürich
hotel_855,CITY STAY - Forchstrasse,"Forchstrasse 163, Zürichberg, 8032 Zurich, Switzerland",Zürich
hotel_856,Hotel Glockenhof Zürich,"Sihlstrasse 31, Zurich Old Town - City Center, 8001 Zurich, Switzerland",Zürich
hotel_857,La Réserve Eden au Lac Zurich,"Utoquai 45, Seefeld, 8008 Zurich, Switzerland",Zürich
hotel_858,Hotel St.Gotthard,"Bahnhofstrasse 87, Zurich Old Town - City Center, 8021 Zurich, Switzerland",Zürich
hotel_859,EMA House Serviced Apartments Aussersihl,"Sihlfeldstrasse 127, Aussersihl, 8004 Zurich, Switzerland",Zürich
hotel_860,Premium Apartments by Livingdowntown,"Weststrasse 155, Wiedikon, 8003 Zurich, Switzerland",Zürich
hotel_861,The Dolder Grand - City and Spa Resort Zurich,"Kurhausstrasse 65, Zürichberg, 8032 Zurich, Switzerland",Zürich
hotel_862,Comfort Apartments by Livingdowntown,"Weststrasse 146, Wiedikon, 8003 Zurich, Switzerland",Zürich
hotel_863,Hotel Spirgarten,"Lindenplatz 5, Altstetten, 8048 Zurich, Switzerland",Zürich
hotel_864,Design Hotel Plattenhof,"Plattenstrasse 26, Zürichberg, 8032 Zurich, Switzerland",Zürich
hotel_865,Fred Hotel Zürich Hauptbahnhof,"Limmatstrasse 5, 8005 Zurich, Switzerland",Zürich
hotel_866,Sorell Hotel St. Peter,"In Gassen 10, 8001 Zurich, Switzerland",Zürich
hotel_867,MEININGER Hotel Zürich Greencity,"41 Maneggstrasse, Wollishofen, 8041 Zurich, Switzerland",Zürich
hotel_868,Small Luxury Hotel Ambassador Zurich,"Falkenstrasse 6, Seefeld, 8008 Zurich, Switzerland",Zürich
hotel_869,"Neues Schloss Privat Hotel Zurich, Autograph Collection","Stockerstrasse 17, Enge, 8002 Zurich, Switzerland",Zürich
