hotel_id,hotel_name,hotel_address,hotel_city,hotel_UUID
hotel_441,MONday Apart Premium UENO,"Tokyo-to, Tokyo, Taito-ku Kita-Ueno 1-7-6, Japan",Tokyo,9764e46c-a967-4e4f-8df9-c492817528a5
hotel_442,DDD HOTEL,"Tokyo-to, Tokyo, Chuo-ku Nihonbashi Bakuracho 2-2-1, Japan",Tokyo,17916caf-6634-4845-afad-7c0facd43532
hotel_443,Hotel Indigo Tokyo Shibuya,"Tokyo-to, Tokyo, Shibuya-ku Dogenzaka 2-25-12, Japan",Tokyo,f64eded6-ff3b-4bcf-b10c-77708adfd40c
hotel_444,Hotel Graphy Nezu,"Tokyo-to, Tokyo, Taito-ku Ikenohata 4-5-10, Japan",Tokyo,7ca07418-683e-437b-ac2c-24c4014d55c1
hotel_445,home story in Tokyo Ueno 東京屋語 in 小島ビル,"Tokyo-to, Tokyo, 東京都台東区根岸２－１－９小島ビル, Japan",Tokyo,573e83a5-1fce-47dc-a1d3-699f65eb1663
hotel_446,The Royal Park Hotel Tokyo Haneda Airport Terminal 3,"Tokyo-to, Tokyo, Ota-ku Haneda Airport 2-6-5, Japan",Tokyo,0063cd64-6c17-4af3-bf04-4f2c1cb84bfe
hotel_447,HOTEL GRAPHY Shibuya,"Tokyo-to, Tokyo, Shibuya-Ku, Higashi 1-29-3, Japan",Tokyo,54946e93-75dc-496b-82fa-3e641e7af2ef
hotel_448,MONday Apart Premium Nihonbashi,"Tokyo-to, Tokyo, Chuo-ku Nihonbashihoncho 4-1-5 , Japan",Tokyo,d060f7ad-1452-4cb1-9f78-26e902e7dcba
hotel_449,Hotel Balian Resort Higashi Shinjuku,"Tokyo-to, Tokyo, Shinjuku-ku Kabukicho 2-19-17, Japan",Tokyo,f9dcc14c-5712-4abb-b15b-4a1fc8d84811
hotel_450,MONday Apart Premium AKIHABARA ASAKUSABASHI Sta.,"Tokyo-to, Tokyo, 1-5-2 Asakusabashi, Taito-ku, Japan",Tokyo,95690f78-b520-492c-be92-689d3a07cd56
hotel_451,KOKO HOTEL Residence Asakusa Kappabashi,"Tokyo-to, Tokyo, Taito-ku Nishi Asakusa 3-24-2, Japan",Tokyo,5c69b508-79d6-4396-92b9-d7cb2e0bfc69
hotel_452,hotel MONday Akihabara Asakusabashi,"Tokyo-to, Tokyo, Taito-ku Asakusabashi 2-29-12, Japan",Tokyo,1abe44fc-2c18-4221-8e9d-1f49deb690f0
hotel_453,hotel MONday Asakusa,"Tokyo-to, Tokyo, Taito-ku Asakusa 2-26-7, Japan",Tokyo,f5e79ccd-f7f7-4ad1-8a02-d39d9b4ebd03
hotel_454,MONday Apart Ueno Shinokachimachi,"Tokyo-to, Tokyo, Taito-ku Higashiueno 1-27-11, Japan",Tokyo,712b9b54-31fc-423c-894a-f03d54de199c
hotel_455,KAIKA TOKYO by THE SHARE HOTELS,"Tokyo-to, Tokyo, Sumida-ku Honjo 2-16-5 , Japan",Tokyo,68174192-f84a-458b-b5a3-bd35ee886c59
hotel_456,MONday Apart Asakusabashi Akihabara,"Tokyo-to, Tokyo, Taito-ku 4-15-5 Asakusabashi, Japan",Tokyo,aad253be-eb66-4fa2-a960-681bd1a36b9d
hotel_457,Petit Bali Ikebukuro,"Tokyo-to, Tokyo, Ikebukuro2-12-11, Japan",Tokyo,5c7539c5-f843-411c-84e9-9bcf31ba090a
hotel_458,MONday Apart Premium AKIHABARA,"Tokyo-to, Tokyo, 4-5 Sakuma-cho, Kanda, Chiyoda-ku, Japan",Tokyo,56d6fc63-fa8d-4802-8078-0c91d59d7dde
hotel_459,HOTEL MYSTAYS PREMIER Omori,"Tokyo-to, Tokyo, Shinagawa-ku Minami-Oi 6-19-3, Japan",Tokyo,f5159889-a991-4769-ab83-a710fa8e37f7
hotel_500,Cheval Gloucester Park at Kensington,"Ashburn Place, Kensington , London SW7 4LL, Kensington and Chelsea, London, SW7 4LL, United Kingdom",London,afbb86c8-32ea-4500-a7c0-5965d268f9c1
hotel_501,Millennium Hotel London Knightsbridge,"17-25 Sloane Street, Knightsbridge, Kensington and Chelsea, London, SW1X 9NU, United Kingdom",London,d1cde2cf-e1b3-4da8-aa52-7a77d853d538
hotel_502,citizenM Tower of London,"40 trinity square, City of London, London, EC3N 4DJ, United Kingdom",London,6b288e17-aea2-4018-b453-56e96505e648
hotel_503,"The May Fair, A Radisson Collection Hotel, Mayfair London","Stratton Street, Mayfair, Westminster Borough, London, W1J 8LT, United Kingdom",London,c1970022-a5c1-49b6-8591-fa4f88514254
hotel_504,Rubens At The Palace,"39 Buckingham Palace Road, Westminster Borough, London, SW1W 0PS, United Kingdom",London,6209e9d5-ea39-45ef-a591-20cffc813570
hotel_505,Locke at Broken Wharf,"2 Broken Wharf Broken Quay House, City of London, London, EC4V 3DT, United Kingdom",London,ce172075-82eb-4b62-9f86-41024dbf51bf
hotel_506,The Dilly,"21 Piccadilly, Westminster Borough, London, W1J 0BH, United Kingdom",London,f21583c1-d368-437e-ac9e-c88942598712
hotel_507,Park Plaza London Westminster Bridge,"Westminster Bridge Road, Lambeth, London, SE1 7UT, United Kingdom",London,8e1ffae9-b082-4acb-8dd0-3464fd5cc50e
hotel_508,The Chesterfield Mayfair,"35 Charles Street, Mayfair, Westminster Borough, London, W1J 5EB, United Kingdom",London,9ae0bbb7-d175-4353-b0fb-6fec23ccdd7d
hotel_509,Middle Eight - Covent Garden - Preferred Hotels and Resorts,"66-69 Great Queen Street, Covent Garden, Camden, London, WC2B 5BX, United Kingdom",London,1bf7ac35-111c-4e28-84bd-81e99953d2c7
hotel_510,The Grand at Trafalgar Square,"8 Northumberland Avenue, Westminster Borough, London, WC2N 5BY, United Kingdom",London,d0b531f1-9f68-45ca-8c2d-78c7ff6053a2
hotel_511,Jubilee Hotel Victoria,"31 Eccleston Square, Victoria, Westminster Borough, London, SW1V 1NZ, United Kingdom",London,2deaf472-3ec1-432d-a839-5e6556862cb1
hotel_512,Ruby Stella Hotel London,"15-28 Eyre Street Hill, Camden, London, EC1R 5EW, United Kingdom",London,2f002aea-ab10-4d7f-aa2e-b9101e977ee4
hotel_513,"Montcalm Piccadilly Townhouse, London West End","65-73 Shaftesbury Avenue, Westminster Borough, London, W1D 6EX, United Kingdom",London,770e7760-3cf7-4194-a827-11b793c6aaa7
hotel_514,Royal Lancaster London,"Lancaster Terrace, Westminster Borough, London, W2 2TY, United Kingdom",London,013b2c3c-1f0a-42a7-b654-c2bbef862067
hotel_515,The Guardsman - Preferred Hotels and Resorts,"1 Vandon Street Westminster, Westminster Borough, London, SW1H 0AH, United Kingdom",London,3f0d8959-cc84-4ddd-91f1-d5c791f66dfb
hotel_516,Apex City Of London Hotel,"No 1 Seething Lane, City of London, London, EC3N 4AX, United Kingdom",London,5aab2ec8-5c63-4f00-afb0-b7e19994dee4
hotel_517,Leonardo Royal London St Paul’s,"10 Godliman Street, City of London, London, EC4V 5AJ, United Kingdom",London,f3fd5cf2-bd2e-4480-8fc1-51e013abb2fb
hotel_518,ME London by Melia - Covent Garden,"336-337 Strand, London, Westminster Borough, London, WC2R 1HA, United Kingdom",London,90eefdf0-15b2-4a29-96df-3606d98b2c8f
hotel_519,Modern Kensington Apartments,"10 Nevern Road, Kensington and Chelsea, London, SW5 9PJ, United Kingdom",London,8e5bdb4a-c5fb-446a-9d27-c7bd0a40c0c7
hotel_520,The Mayfair Townhouse - an Iconic Luxury Hotel,"Half Moon Street, Westminster Borough, London, W1J 7BN, United Kingdom",London,6dc7c3d7-f47d-43a7-a225-a0d928ddc8e2
hotel_521,Crane Court by City2Stay,"1 Crane Court, City of London, London, EC4A 2EJ, United Kingdom",London,a44d12d0-9bc1-480f-b2c3-7e4f361d98ac
hotel_522,"Bermonds Locke, Tower Bridge","153 -157 Tower Bridge Road Southwark, Southwark, London, SE1 3LW, United Kingdom",London,0fa06ba7-1566-40e4-95a6-d47615b8ff07
hotel_523,"Chancery Quarters, Chancery Lane","124 Chancery Lane Chancery Quarters, Westminster Borough, London, WC2A 1PT, United Kingdom",London,36f1a522-f880-4b15-937a-b9debdac0005
hotel_524,"Club Quarters Hotel Trafalgar Square, London","8 Northumberland Avenue, Westminster Borough, London, WC2N 5BY, United Kingdom",London,7341417c-60df-450d-822d-0b2b109cace5
hotel_525,"Radisson Blu Hotel, London Bloomsbury","9-13 Bloomsbury Street, Nr Covent Garden, Camden, London, WC1B 3QD, United Kingdom",London,40f7ec2e-53a7-4ef3-9b1c-dc4cad81785f
hotel_526,The Cleveland,"39-40 Cleveland Square, Westminster Borough, London, W2 6DA, United Kingdom",London,848889ca-cf77-44c6-ba24-4cb05335f66d
hotel_527,Apex Temple Court Hotel,"1-2 Serjeant's Inn, Fleet Street, City of London, London, EC4Y 1AG, United Kingdom",London,e8eaf2b3-2fb6-4890-be03-e90cf74d0b7a
hotel_528,NYX Hotel London Holborn by Leonardo Hotels,"Southampton Row,, Camden, London, WC1B 4AR, United Kingdom",London,4afaa51a-1e83-4cfd-9d84-d152514d14b9
hotel_529,Red Lion Court by City2Stay,"9 Red Lion Court, London, London, City of London, London, EC4A 3EF, United Kingdom",London,9dc2fcbf-adbe-4bd5-9636-9696655fadc2
hotel_530,"Radisson Blu Hotel, London South Kensington - formerly Vanderbilt","68-86 Cromwell Road, Kensington, Kensington and Chelsea, London, SW7 5BT, United Kingdom",London,c1a22043-5a57-44c7-84f3-6e7b830d7658
hotel_531,The LaLit London,"181 Tooley Street, Southwark, London, SE1 2JR, United Kingdom",London,27003d7f-9ad1-4ebd-b0d7-56570a06a6b6
hotel_532,"Club Quarters Hotel St Paul's, London","24 Ludgate Hill, City of London, London, EC4M 7DR, United Kingdom",London,15922f94-acb2-4a88-935d-fa1fa49da9d3
hotel_533,"Holiday Inn London Kensington High St., an IHG Hotel","Wrights Lane, Kensington and Chelsea, London, W8 5SP, United Kingdom",London,fee8b99e-8a54-481f-9122-9c69b9cf0b36
hotel_534,41,"41 Buckingham Palace Road, Westminster Borough, London, SW1W 0PS, United Kingdom",London,8ea57708-7587-4494-8e1e-b72200c5737c
hotel_535,Princes Square,"23-25 Princes Square, Off Ilchester Gardens, Westminster Borough, London, W2 4NJ, United Kingdom",London,891ddb31-2a4b-41ed-83de-8c19361316f5
hotel_536,"Radisson Blu Hotel, London Leicester Square - formerly Hampshire","31-36 Leicester Square, Westminster Borough, London, WC2H 7LH, United Kingdom",London,edbc9fa5-db5f-44a3-8c4b-5dd07b44c525
hotel_537,The Beaufort,"33 Beaufort Gardens, Kensington and Chelsea, London, SW3 1PP, United Kingdom",London,81c805d0-b64c-44cd-899a-e5584e992ba5
hotel_538,Montcalm Brewery Townhouse,"42-46 Chiswell Street, Islington, London, EC1Y 4SB, United Kingdom",London,7421b71f-c3dd-491a-b303-13a93a7e9316
hotel_539,"Montcalm Chilworth Townhouse, Paddington","55 Westbourne Terrace, Paddington, London, Westminster Borough, London, W2 3UY, United Kingdom",London,a6a48375-20c6-43e5-a80e-410cd8247770
hotel_540,Chancery Lane by Viridian Apartments,"116-118 Chancery Lane, Westminster Borough, London, WC2A 1PP, United Kingdom",London,73222e57-1af1-4253-876e-3bee57508e5e
hotel_541,Riu Plaza London Victoria,"1 Neathouse Place, Westminster Borough, London, SW1V 1LH, United Kingdom",London,44e1a9b5-607b-41a7-9258-1d411275c6f9
hotel_542,Ember Locke Kensington,"202 Cromwell Road, Kensington and Chelsea, London, SW5 0SW, United Kingdom",London,471bdcc6-45db-4a1c-8241-a801eb07e481
hotel_543,Park Avenue Bayswater Inn Hyde Park,"8-16 Princes Square, Westminster Borough, London, W2 4NT, United Kingdom",London,7848be6f-7cd8-42a7-be2d-6ac688b7d222
hotel_544,"Montcalm Royal London House, London City","22-25 Finsbury Square, City , Islington, London, EC2A 1DX, United Kingdom",London,a3d340e2-19b4-46ad-81fa-9417849b9717
hotel_545,Notting Hill House,"24 Pembridge Gardens, Kensington and Chelsea, London, W2 4DX, United Kingdom",London,08b17e5d-53e2-42fe-950a-5ba9127fc3f8
hotel_546,St Anne's Court by Indigo Flats,"Saint Anne's Court - Suite A, Westminster Borough, London, W1F 0BE, United Kingdom",London,e788d3a9-10de-43e1-bbd7-13153453c11d
hotel_547,Grand Plaza Serviced Apartments,"42 Princes Square, Westminster Borough, London, W2 4AD, United Kingdom",London,e015d132-645b-4a92-b57c-31f6ae195569
hotel_548,The Lincoln Suites,"37-39 Kingsway, Westminster Borough, London, WC2B 6TP, United Kingdom",London,04bbd385-02bb-4db8-86ad-732e365f10cc
hotel_549,Wilde Aparthotels London Covent Garden,"11 ADAM STREET Covent Garden, Westminster Borough, London, WC2R 0DA, United Kingdom",London,81ecc114-e626-4216-8903-a84b7dfae7da
hotel_550,Bob W Hyde Park,"14 Devonshire Terrace, Westminster Borough, London, W2 3DW, United Kingdom",London,e59bc813-2105-4a3c-a247-778699704ea5
hotel_600,Ferienwohnungen Maria Ginther,"Oberpinswang 24, 6600 Pinswang, Austria","Pinswang, Tyrol, Austria",11544a0b-9f07-4ff0-bda7-e3770c3f8502
hotel_601,"Ferienwohnung Lechufer, 80m2 mit 2 Terrassen und Garten","34 Oberpinswang, 6600 Pinswang, Austria","Pinswang, Tyrol, Austria",d0a41009-d175-4920-9230-2f27ce99aea2
hotel_602,Erholung gesucht - gefunden,"71 Unterpinswang, 6600 Pinswang, Austria","Pinswang, Tyrol, Austria",cb218c36-3000-43bc-8eff-ea68faab2d51
hotel_603,Alpenchalet Vils Tirol,"Unterwies 1, 6682 Vils, Austria","Pinswang, Tyrol, Austria",670ae62f-89ac-4b46-b6df-5ef4daecebba
hotel_604,Haus Martinsklause,"59 Platte, 6600 Musau, Austria","Pinswang, Tyrol, Austria",33226a1c-e88a-4d91-af33-480d8934de10
hotel_605,Ferienwohnung Lechglück,"30 Kappl, 6600 Pflach, Austria","Pinswang, Tyrol, Austria",9003892c-0cc7-477b-84b7-ea06c31a136b
hotel_606,Bauernlodge-Musauer-Lechauen,"Riedle 14, 6600 Musau, Austria","Pinswang, Tyrol, Austria",42a6efd5-4525-44e1-bab8-727117b51c45
hotel_607,Lebenskraft-Apartments,"Unterdorf 38, Lechaschau, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",db1fa5a3-7fcc-4e98-92eb-6227b788b5c4
hotel_608,Appartement Jakalar,"1 Obweg, 6682 Vils, Austria","Pinswang, Tyrol, Austria",b4963a1c-90ea-41f6-8083-63c9f61bab95
hotel_609,Hotel zum Schwanen - Appartement 1,"Füssener Straße 2, 6600 Pflach, Austria","Pinswang, Tyrol, Austria",3710be8f-69cc-432f-be68-482ab45ed5ac
hotel_610,Ferienwohnung Angerwies in Vils - Tirol,"12 Angerwies, 6682 Vils, Austria","Pinswang, Tyrol, Austria",3fa03581-5578-4935-8b70-754493f89941
hotel_611,Ferienappartement Vastu,"Kappl 8, 6600 Pflach, Austria","Pinswang, Tyrol, Austria",5345944a-6ae8-4048-bf78-450372f432a3
hotel_614,Hotel zum Schwanen - Appartement 3,"Füssener Straße 2, 6600 Pflach, Austria","Pinswang, Tyrol, Austria",126a4039-3520-4bf9-8854-994db942bda8
hotel_617,Reiterhof Berggut Gaicht,"Berggut Gaicht 17, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",49e29a55-11bc-4b53-9d03-3ea8fb2b91dc
hotel_618,"SHERPA HAUS Ferienwohnung am Hahnenkamm,Reutte","3 Bergbahnstraße, 6604 Hofen, Austria","Pinswang, Tyrol, Austria",a00be41e-ac76-494a-bca5-461d0a2edc08
hotel_619,Haus Capella,"Dorfstraße 7, 6673 Grän, Austria","Pinswang, Tyrol, Austria",520ab508-bfc9-4200-9eb1-646afb5f6ac2
hotel_620,Landhaus Perktold,"Nesselwängle 82, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",b7e07522-81f8-4bae-92cc-7295bb8156bb
hotel_621,Wei Wei's Hostel,"Schlossbergweg 21, 6600 Ehenbichl, Austria","Pinswang, Tyrol, Austria",04320be1-7cbf-4632-8480-644d246a5dcc
hotel_622,Apartments Frauensee,"Unterdorf 29/2, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",b58b345c-0350-414a-80e1-0ff82f690a6e
hotel_623,Pension Hohenrainer,"Schulweg 7, Ehenbichl, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",2a986aa9-d60e-4d32-833f-2d93e04389a4
hotel_624,Appartement Soyer,"Alte Bundesstraße 41, 6604 Hofen, Austria","Pinswang, Tyrol, Austria",b12a7826-dba6-4725-a309-6ddf00882389
hotel_625,BauernLodge Alpin Appartements,"Dorfstrasse 22, 6604 Hofen, Austria","Pinswang, Tyrol, Austria",4daf1991-cc8c-4b35-a889-f9e79f3d5056
hotel_626,Gästehaus Elfriede inklusive Sommerbergbahnticket,"Oberdorf 1, 6673 Haldensee, Austria","Pinswang, Tyrol, Austria",95140d83-a7a3-4b3d-8c1a-8119867f6b22
hotel_627,Haus Zitt,"8 Angerweg, 6673 Grän, Austria","Pinswang, Tyrol, Austria",b533943b-c279-4ca6-90f5-c888033cf946
hotel_628,Haus Sonnblick,"Dorfstrasse 12, 6610 Wangle, Austria","Pinswang, Tyrol, Austria",8e588288-2524-42dc-a456-2a9b0c88c9fa
hotel_629,Haus Moosbrugger,"Reuttener Straße 22, Ehenbichl, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",a2368fd7-41b1-4d47-a0fc-47a043135f64
hotel_630,Naturparkferienwohnungen Wolf,"Untere Platte 13, 6604 Hofen, Austria","Pinswang, Tyrol, Austria",ef1a00f9-7195-4ef0-a39a-7da6f07e524c
hotel_631,Via Salina - Hotel am See - Adults Only,"Haller 11, 6672 Haldensee, Austria","Pinswang, Tyrol, Austria",d0e0b227-be94-4127-8456-a1b69ff2630a
hotel_632,Hotel Moserhof,"Planseestrasse 44, Breitenwang, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",2e6fbf3c-1960-451c-95c4-494b7ebcd935
hotel_633,Gästehaus Hosp,"Alte Bundesstraße 65, Höfen, 6604 Reutte, Austria","Pinswang, Tyrol, Austria",603caa3c-c243-4bf3-a8cc-c89925ad6fcd
hotel_634,Alpenapart Singer - contactless check-in,"Oberried 1, Ehenbichl, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",9e2324e5-fd9e-450a-a10d-0d0ac6fba17e
hotel_635,Hotel Goldene Rose,"Dorfstraße 2, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",fc9265b3-d190-4e91-b62c-0ba1bf3aaeaa
hotel_636,Landhaus Krinnenspitze,"113 Nesselwängle, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",617cc0f0-c4d5-4e50-980d-cc0fe71a2091
hotel_637,Apartements Breitenwang,"Muhl-Oberried, 3, Breitenwang, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",09cfae03-7ac4-409d-bb04-d5f7c2b35a02
hotel_638,Burgchalet,"Schulweg 5, Ehenbichl, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",4939ed6d-772d-4b54-8af9-19e76c983d62
hotel_639,Ferienwohnung Gasser,"Dorfstraße 5, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",309280fb-afec-444e-aa87-c74364742a6f
hotel_640,Haus Glätzle,"Kindergartenstrasse 12, 6600 Breitenwang, Austria","Pinswang, Tyrol, Austria",7f17ac21-3ffd-42d2-9a0a-60f3548e28ff
hotel_641,Mühler Hof,"Mühler Straße 77, 6600 Doktor Schwarzkopf-Siedlung, Austria","Pinswang, Tyrol, Austria",13be0c46-8e1b-490a-bca0-fdb4038dd9a1
hotel_642,Ferienwohnungen LODGE-B,"22 Sommer, 6671 Weissenbach am Lech, Austria","Pinswang, Tyrol, Austria",930e026f-339f-4170-b0ef-fd974f5cbff7
hotel_643,Wellnesshotel ...liebes Rot-Flüh,"Seestraße 26, 6673 Haldensee, Austria","Pinswang, Tyrol, Austria",46dafc84-d7ed-4491-89b7-1532f7c7a2e2
hotel_644,Alpenhof Wängle,"Dorfstraße 11, Wängle, 6610 Reutte, Austria","Pinswang, Tyrol, Austria",11d3dce0-3050-4511-939f-d54b30a1c0b0
hotel_645,Haus Hermi,"Oberland 17, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",8e049802-ae55-46af-b4b4-3ff091fc585d
hotel_646,Haus Müller,"Unterdorf 32, Wängle, 6610 Reutte, Austria","Pinswang, Tyrol, Austria",0f8c8f0d-4040-40c6-8f15-121cbb74677d
hotel_647,Ferienwohnungen Kathrein,"Unterried 12, Ehenbichl, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",2947bd3e-303f-4a61-b5bc-7b716d046317
hotel_648,Das Edelweiss,"Dorfstrasse 14, 6673 Grän, Austria","Pinswang, Tyrol, Austria",6d88875c-24a2-4ef2-9933-44fd856da34d
hotel_649,Landhaus Panorama,"St. Mang-Straße 42, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",b1014de5-e335-4862-9c41-6e56b9a2219c
hotel_650,Haus-Anita,"St. Wendelin-Weg 6a, 6673 Grän, Austria","Pinswang, Tyrol, Austria",3a5d8831-a4f9-4fb7-a057-f89c8b84eca3
hotel_651,Hotel Tyrol am Haldensee,"Seestrasse 24, 6673 Haldensee, Austria","Pinswang, Tyrol, Austria",1fe95afd-0031-4deb-830a-4e1c216ec7e0
hotel_652,Ferienwohnung Lechleitner,"Holz 13a, Wängle, 6610 Reutte, Austria","Pinswang, Tyrol, Austria",aa45f77a-53be-4857-9a3e-27b434ef6c8c
hotel_653,Haus Mariandl,"HNR 101, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",cf4f6232-a411-444a-9687-bb0661f1f314
hotel_655,Apartmenthaus Ehrenberg,"Oberried 28, 6600 Ehenbichl, Austria","Pinswang, Tyrol, Austria",4d4b8c19-644f-4cc9-a894-498782816cac
hotel_656,BEIM MOSER Apartments,"Dorfstraße 25, 6673 Grän, Austria","Pinswang, Tyrol, Austria",8f63cb41-9305-47d1-a17f-f17eca1bdc55
hotel_657,Apartments Gaichtspitze,"Gaicht 19, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",226f247d-0d02-461f-a4fe-7f9d90420b73
hotel_658,Ferienwohnung Scharf,"6 Andreas Hofer-Straße, Reutte, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",73a329bb-13be-4f38-af60-d4fe2a0447d7
hotel_659,Rosa's Ferienhaus Ferienwohnung Rote Flueh,"St. Wendelin-Weg 6, 6673 Grän, Austria","Pinswang, Tyrol, Austria",8595c3ca-dfa3-4504-93db-c6d817b0f3e2
hotel_660,Irmis Garden,"12 Schulweg, 6600 Ehenbichl, Austria","Pinswang, Tyrol, Austria",833e7b81-d942-4bd7-b4b4-9723e055d9de
hotel_661,Fischerstraum am See Suite,"20 Haller, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",496ad794-acaf-4945-acfb-a89f6dd44589
hotel_662,Rosa's Ferienhaus Ferienwohnung Aggenstein,"St. Wendelin-Weg 6, 6673 Grän, Austria","Pinswang, Tyrol, Austria",2e6b9de9-6d4c-4838-9162-a6ebafcbfeee
hotel_663,Haus Antlinger,"Unterdorf 11a, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",c427c7cd-e42a-47da-b7be-597af3d7aba6
hotel_664,Suite Sinfonie Bergstille,"5 Obweg a, 6673 Grän, Austria","Pinswang, Tyrol, Austria",164e03dc-4b68-4c51-ad5f-eeaed5f2684c
hotel_665,haldensee - Naturerlebnis und Wellnesshotel,"Haller 27, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",8e3b4d17-29ef-48a8-9001-1069bb6331b7
hotel_666,Haus Hubertus,"Oberwies 11, 6672 Nesselwängle, Austria","Pinswang, Tyrol, Austria",0cb20e92-63c5-4bca-9a33-64e393bb6023
hotel_667,Ferienwohnung Hoppert,"24 Unterdorf, 6610 Wangle, Austria","Pinswang, Tyrol, Austria",1c1daa47-c65b-4481-b025-4f10bf32d2a9
hotel_668,Apartment Gehrenspitze,"Oberdorf 1, Wängle, 6610 Reutte, Austria","Pinswang, Tyrol, Austria",1892345a-38e0-4653-86b6-1c509364dce2
hotel_669,Das Bäckergut am Haldensee,"6 Bäckergasse, 6673 Haldensee, Austria","Pinswang, Tyrol, Austria",91dd54d7-3cb2-4205-b46b-b9656d1de69d
hotel_670,Pension beim Krümmling,"Rosenau 10, Lechaschau, 6600 Reutte, Austria","Pinswang, Tyrol, Austria",89ea532f-b614-4210-adbf-e1c9c4d6d32c
hotel_700,GO INN Hua Lamphong MRT เยาวราช X,"Soi Sukon 1, Samphanthawong, 10100 Bangkok, Thailand",Bangkok,20de48b4-bbc9-4626-87d1-33a14303502a
hotel_701,Le Meridien Bangkok,"40/5 Surawong Road, Silom, Bang Rak, 10500 Bangkok, Thailand",Bangkok,abace0a1-8b2c-4cae-b03a-24557ceae9f2
hotel_702,Oakwood Hotel & Residence Bangkok SHA Plus Certified,"143 South Sathorn Rd, Yannawa, Sathorn, 10120 Bangkok, Thailand",Bangkok,0f058b2a-aed8-4cb5-9a2b-ad73fef1232a
hotel_703,SKYVIEW Hotel Bangkok - Sukhumvit,"12 Sukhumvit Soi 24 Klongton , Khlong Toei, 10110 Bangkok, Thailand",Bangkok,6116890a-adb3-4aa2-a9b8-08639a18da65
hotel_704,Citadines Sukhumvit 16 Bangkok,"38 Sukhumvit Soi 16, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,a11677e9-8c78-4409-a8c6-4c6d84a186a2
hotel_705,"SILQ Hotel & Residence, Managed by The Ascott Limited","41 Soi Sukhumvit 24 Khwaeng Khlong Tan, Khet Khlong Toei, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,71266ca3-2af6-4ddd-937e-85218b10bbc9
hotel_706,Shama Lakeview Asoke Bangkok,"41 Sukhumvit Soi 16, Sukhumvit Road, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,aa79ea8b-4e7a-4272-8f9e-846633b361be
hotel_707,Shama Yen-Akat Bangkok,"69 Yen-Akat Road, Chong Nonsi, Yannawa, Yan Nawa, 10140 Bangkok, Thailand",Bangkok,b4771620-d827-4b9b-b87e-6acbb1dd93f1
hotel_708,Citadines Sukhumvit 11 Bangkok,"22/22 Soi Sukhumvit 11, Sukhumvit Road, Klongtoey-Nua, Wattana, 10110 Bangkok, Thailand",Bangkok,fb2297a0-94af-4b15-b7d4-64241c9c0b27
hotel_709,Chatrium Grand Bangkok,"728 Petchaburi Road Ratchathewi, Ratchathewi, 10400 Bangkok, Thailand",Bangkok,566315b4-4cb5-4d8f-b5a4-b74e4bf38b97
hotel_710,Aira Hotel Bangkok Sukhumvit 11,"14 Sukhumvit 11, Wattana, 10110 Bangkok, Thailand",Bangkok,b13e9a7b-b716-42c8-8344-32d8f59e19e1
hotel_711,Solitaire Bangkok Sukhumvit 11,"75/23 Sukhumvit Soi 13, Wattana, 10110 Bangkok, Thailand",Bangkok,d14ac620-59cd-4158-b12a-255ed343ceec
hotel_712,Amari Bangkok,"847 Petchburi Road, Rajthevi, Pratunam, Phayathai, Ratchathewi, 10400 Bangkok, Thailand",Bangkok,e7a20370-b95d-40bd-9fe7-c633a94d56d2
hotel_713,Shama Sukhumvit Bangkok,"39/1 Soi Sukhumvit 2, Khongtoey, Khlong Toei, 10110 Bangkok, Thailand",Bangkok,f01aa3ba-c74e-4d68-8730-c8b8081cfd81
hotel_714,Oriental Residence Bangkok,"110 Wireless Road, Lumpini Patumwan , Pathumwan, 10330 Bangkok, Thailand",Bangkok,493031ed-f8a4-421f-9ac5-2fde3dd9fd3b
